contentid;pagetitle;tmplvarid;value
7532360;NV2-M-4N-S;86;"Проходной<br><img src=""assets/images/NV_H_s100.jpg"">"
7532360;NV2-M-4N-S;91;SS-18RF12
7532360;NV2-M-4N-S;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532360;NV2-M-4N-S;96;С мягким уплотнителем Kel-F
7532360;NV2-M-4N-S;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532360;NV2-M-4N-S;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532360;NV2-M-4N-S;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532360;NV2-M-4N-S;123;4M-V4K-SS
7532360;NV2-M-4N-S;126;4M-V4K-SS
7532360;NV2-M-4N-S;127;H-380U-SS-N-K-1/4-RS
7532360;NV2-M-4N-S;128;
7532361;NV2-M-4R-S;6;assets/images/NV_M_s100.jpg
7532361;NV2-M-4R-S;16;"RT 1/4"""
7532361;NV2-M-4R-S;17;"<span class=""help"" title=""Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры."">414бар<sup>*</sup></span>"
7532361;NV2-M-4R-S;18;"{""18"":""0,37"",""25"":""4,3""}"
7532361;NV2-M-4R-S;21;"RT 1/4"" наруж."
7532361;NV2-M-4R-S;71;"от -54&#176;C до 93&#176;C"
7532361;NV2-M-4R-S;82;PTFE (стандарт)
7532361;NV2-M-4R-S;83;S
7532361;NV2-M-4R-S;86;"Проходной<br><img src=""assets/images/NV_H_s100.jpg"">"
7532361;NV2-M-4R-S;91;SS-18RF6RT
7532361;NV2-M-4R-S;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532361;NV2-M-4R-S;96;С мягким уплотнителем Kel-F
7532361;NV2-M-4R-S;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532361;NV2-M-4R-S;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532361;NV2-M-4R-S;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532361;NV2-M-4R-S;123;4KM-V4K-SS
7532361;NV2-M-4R-S;126;4KM-V4K-SS
7532361;NV2-M-4R-S;127;H-380U-SS-R-K-1/4-RS
7532361;NV2-M-4R-S;128;
7532362;NV3-M-4N-S;6;assets/images/NV_M_s100.jpg
7532362;NV3-M-4N-S;16;"NPT 1/4"""
7532362;NV3-M-4N-S;17;"<span class=""help"" title=""Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры."">414бар<sup>*</sup></span>"
7532362;NV3-M-4N-S;18;"{""18"":""0,73"",""25"":""6,3""}"
7532362;NV3-M-4N-S;21;"NPT 1/4"" наруж."
7532362;NV3-M-4N-S;71;"от -54&#176;C до 93&#176;C"
7532362;NV3-M-4N-S;82;PTFE (стандарт)
7532362;NV3-M-4N-S;83;S
7532362;NV3-M-4N-S;86;"Проходной<br><img src=""assets/images/NV_H_s100.jpg"">"
7532362;NV3-M-4N-S;91;SS-1KM4
7532362;NV3-M-4N-S;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532362;NV3-M-4N-S;96;С мягким уплотнителем Kel-F
7532362;NV3-M-4N-S;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532362;NV3-M-4N-S;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532362;NV3-M-4N-S;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532362;NV3-M-4N-S;123;4M-V6K-SS
7532362;NV3-M-4N-S;126;4M-V6K-SS
7532362;NV3-M-4N-S;127;H-380U-SS-N-K-1/4-RS
7532362;NV3-M-4N-S;128;
7532363;NV3-M-4R-S;6;assets/images/NV_M_s100.jpg
7532363;NV3-M-4R-S;16;"RT 1/4"""
7532363;NV3-M-4R-S;17;"<span class=""help"" title=""Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры."">414бар<sup>*</sup></span>"
7532363;NV3-M-4R-S;18;"{""18"":""0,73"",""25"":""6,3""}"
7532363;NV3-M-4R-S;21;"RT 1/4"" наруж."
7532363;NV3-M-4R-S;71;"от -54&#176;C до 93&#176;C"
7532363;NV3-M-4R-S;82;PTFE (стандарт)
7532363;NV3-M-4R-S;83;S
7532363;NV3-M-4R-S;86;"Проходной<br><img src=""assets/images/NV_H_s100.jpg"">"
7532363;NV3-M-4R-S;91;SS-1RM6RT
7532363;NV3-M-4R-S;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532363;NV3-M-4R-S;96;С мягким уплотнителем Kel-F
7532363;NV3-M-4R-S;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532363;NV3-M-4R-S;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532363;NV3-M-4R-S;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532363;NV3-M-4R-S;123;4KM-V6K-SS
7532363;NV3-M-4R-S;126;4KM-V6K-SS
7532363;NV3-M-4R-S;127;H-380U-SS-R-K-1/4-RS
7532363;NV3-M-4R-S;128;
7532364;NV3-M-6N-S;6;assets/images/NV_M_s100.jpg
7532364;NV3-M-6N-S;16;"NPT 3/8"""
7532364;NV3-M-6N-S;17;"<span class=""help"" title=""Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры."">414бар<sup>*</sup></span>"
7532364;NV3-M-6N-S;18;"{""18"":""0,73"",""25"":""6,3""}"
7532364;NV3-M-6N-S;21;"NPT 3/8"" наруж."
7532364;NV3-M-6N-S;71;"от -54&#176;C до 93&#176;C"
7532364;NV3-M-6N-S;82;PTFE (стандарт)
7532364;NV3-M-6N-S;83;S
7532364;NV3-M-6N-S;86;"Проходной<br><img src=""assets/images/NV_H_s100.jpg"">"
7532364;NV3-M-6N-S;91;SS-18KF12
7532364;NV3-M-6N-S;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532364;NV3-M-6N-S;96;С мягким уплотнителем Kel-F
7532364;NV3-M-6N-S;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532364;NV3-M-6N-S;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532364;NV3-M-6N-S;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532364;NV3-M-6N-S;123;6M-V6K-SS
7532364;NV3-M-6N-S;126;6M-V6K-SS
7532364;NV3-M-6N-S;127;H-380U-SS-N-K-3/8-RS
7532364;NV3-M-6N-S;128;
7532365;NV3-M-6R-S;6;assets/images/NV_M_s100.jpg
7532365;NV3-M-6R-S;16;"RT 3/8"""
7532365;NV3-M-6R-S;17;"<span class=""help"" title=""Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры."">414бар<sup>*</sup></span>"
7532365;NV3-M-6R-S;18;"{""18"":""0,73"",""25"":""6,3""}"
7532365;NV3-M-6R-S;21;"RT 3/8"" наруж."
7532365;NV3-M-6R-S;71;"от -54&#176;C до 93&#176;C"
7532365;NV3-M-6R-S;82;PTFE (стандарт)
7532365;NV3-M-6R-S;83;S
7532365;NV3-M-6R-S;86;"Проходной<br><img src=""assets/images/NV_H_s100.jpg"">"
7532365;NV3-M-6R-S;91;SS-18KF6RT
7532365;NV3-M-6R-S;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532365;NV3-M-6R-S;96;С мягким уплотнителем Kel-F
7532365;NV3-M-6R-S;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532365;NV3-M-6R-S;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532365;NV3-M-6R-S;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532365;NV3-M-6R-S;123;6KM-V6K-SS
7532365;NV3-M-6R-S;126;6KM-V6K-SS
7532365;NV3-M-6R-S;127;H-380U-SS-R-K-3/8-RS
7532365;NV3-M-6R-S;128;
7532366;NV4-M-8N-S;6;assets/images/NV_M_s100.jpg
7532366;NV4-M-8N-S;16;"NPT 1/2"""
7532366;NV4-M-8N-S;17;"<span class=""help"" title=""Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры."">414бар<sup>*</sup></span>"
7532366;NV4-M-8N-S;18;"{""18"":""1,8"",""25"":""9,5""}"
7532366;NV4-M-8N-S;21;"NPT 1/2"" наруж."
7532366;NV4-M-8N-S;71;"от -54&#176;C до 93&#176;C"
7532366;NV4-M-8N-S;82;PTFE (стандарт)
7532366;NV4-M-8N-S;83;S
7532366;NV4-M-8N-S;86;"Проходной<br><img src=""assets/images/NV_H_s100.jpg"">"
7532366;NV4-M-8N-S;91;SS-18KM8
7532366;NV4-M-8N-S;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532366;NV4-M-8N-S;96;С мягким уплотнителем Kel-F
7532366;NV4-M-8N-S;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532366;NV4-M-8N-S;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532366;NV4-M-8N-S;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532366;NV4-M-8N-S;123;8M-V8K-SS
7532366;NV4-M-8N-S;126;8M-V8K-SS
7532366;NV4-M-8N-S;127;H-380U-SS-N-K-1/2-RS
7532366;NV4-M-8N-S;128;
7532367;NV4-M-8R-S;6;assets/images/NV_M_s100.jpg
7532367;NV4-M-8R-S;16;"RT 1/2"""
7532367;NV4-M-8R-S;17;"<span class=""help"" title=""Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры."">414бар<sup>*</sup></span>"
7532367;NV4-M-8R-S;18;"{""18"":""1,8"",""25"":""9,5""}"
7532367;NV4-M-8R-S;21;"RT 1/2"" наруж."
7532367;NV4-M-8R-S;71;"от -54&#176;C до 93&#176;C"
7532367;NV4-M-8R-S;82;PTFE (стандарт)
7532367;NV4-M-8R-S;83;S
7532367;NV4-M-8R-S;86;"Проходной<br><img src=""assets/images/NV_H_s100.jpg"">"
7532367;NV4-M-8R-S;91;SS-18KM8RT
7532367;NV4-M-8R-S;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532367;NV4-M-8R-S;96;С мягким уплотнителем Kel-F
7532367;NV4-M-8R-S;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532367;NV4-M-8R-S;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532367;NV4-M-8R-S;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532367;NV4-M-8R-S;123;8KM-V8K-SS
7532367;NV4-M-8R-S;126;8KM-V8K-SS
7532367;NV4-M-8R-S;127;H-380U-SS-R-K-1/2-RS
7532367;NV4-M-8R-S;128;
7532368;NV1-H-A-3M-S;6;assets/images/NV_HA_s100.jpg
7532368;NV1-H-A-3M-S;16;Hy-Lok 3mm
7532368;NV1-H-A-3M-S;17;"<span class=""help"" title=""Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры."">414бар<sup>*</sup></span>"
7532368;NV1-H-A-3M-S;18;"{""18"":""0,09"",""25"":""2""}"
7532368;NV1-H-A-3M-S;21;Hy-Lok 3mm
7532368;NV1-H-A-3M-S;71;"от -54&#176;C до 93&#176;C"
7532368;NV1-H-A-3M-S;82;PTFE (стандарт)
7532368;NV1-H-A-3M-S;83;S
7532368;NV1-H-A-3M-S;86;"Угловой<br><img src=""assets/images/NV_HA_s100.jpg"">"
7532368;NV1-H-A-3M-S;91;SS-1RF2-A
7532368;NV1-H-A-3M-S;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532368;NV1-H-A-3M-S;96;С мягким уплотнителем Kel-F
7532368;NV1-H-A-3M-S;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532368;NV1-H-A-3M-S;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532368;NV1-H-A-3M-S;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532368;NV1-H-A-3M-S;123;M3A-V2AK-SS
7532368;NV1-H-A-3M-S;126;M3A-V2AK-SS
7532368;NV1-H-A-3M-S;127;H-300U-SS-L-K-3 MM-RS-A
7532368;NV1-H-A-3M-S;128;
7532369;NV2-H-A-6M-S;6;assets/images/NV_HA_s100.jpg
7532369;NV2-H-A-6M-S;16;Hy-Lok 6mm
7532369;NV2-H-A-6M-S;17;"<span class=""help"" title=""Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры."">414бар<sup>*</sup></span>"
7532369;NV2-H-A-6M-S;18;"{""18"":""0,37"",""25"":""4,3""}"
7532369;NV2-H-A-6M-S;21;Hy-Lok 6mm
7532369;NV2-H-A-6M-S;71;"от -54&#176;C до 93&#176;C"
7532369;NV2-H-A-6M-S;82;PTFE (стандарт)
7532369;NV2-H-A-6M-S;83;S
7532369;NV2-H-A-6M-S;86;"Угловой<br><img src=""assets/images/NV_HA_s100.jpg"">"
7532369;NV2-H-A-6M-S;91;SS-1RM4-A
7532369;NV2-H-A-6M-S;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532369;NV2-H-A-6M-S;96;С мягким уплотнителем Kel-F
7532369;NV2-H-A-6M-S;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532369;NV2-H-A-6M-S;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532369;NV2-H-A-6M-S;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532369;NV2-H-A-6M-S;123;M6A-V4AK-SS
7532369;NV2-H-A-6M-S;126;M6A-V4AK-SS
7532369;NV2-H-A-6M-S;127;H-300U-SS-L-K-6 MM-RS-A
7532369;NV2-H-A-6M-S;128;
7532370;NV2-H-A-8M-S;6;assets/images/NV_HA_s100.jpg
7532370;NV2-H-A-8M-S;16;Hy-Lok 8mm
7532370;NV2-H-A-8M-S;17;"<span class=""help"" title=""Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры."">414бар<sup>*</sup></span>"
7532370;NV2-H-A-8M-S;18;"{""18"":""0,37"",""25"":""4,3""}"
7532370;NV2-H-A-8M-S;21;Hy-Lok 8mm
7532370;NV2-H-A-8M-S;71;"от -54&#176;C до 93&#176;C"
7532370;NV2-H-A-8M-S;82;PTFE (стандарт)
7532370;NV2-H-A-8M-S;83;S
7532370;NV2-H-A-8M-S;86;"Угловой<br><img src=""assets/images/NV_HA_s100.jpg"">"
7532370;NV2-H-A-8M-S;91;SS-1RM6-A
7532370;NV2-H-A-8M-S;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532370;NV2-H-A-8M-S;96;С мягким уплотнителем Kel-F
7532370;NV2-H-A-8M-S;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532370;NV2-H-A-8M-S;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532370;NV2-H-A-8M-S;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532370;NV2-H-A-8M-S;123;M8A-V4AK-SS
7532370;NV2-H-A-8M-S;126;M8A-V4AK-SS
7532370;NV2-H-A-8M-S;127;H-300U-SS-L-K-8 MM-RS-A
7532370;NV2-H-A-8M-S;128;
7532371;NV3-H-A-10M-S;6;assets/images/NV_HA_s100.jpg
7532371;NV3-H-A-10M-S;16;Hy-Lok 10mm
7532371;NV3-H-A-10M-S;17;"<span class=""help"" title=""Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры."">414бар<sup>*</sup></span>"
7532371;NV3-H-A-10M-S;18;"{""18"":""0,73"",""25"":""6,3""}"
7532371;NV3-H-A-10M-S;21;Hy-Lok 10mm
7532371;NV3-H-A-10M-S;71;"от -54&#176;C до 93&#176;C"
7532371;NV3-H-A-10M-S;82;PTFE (стандарт)
7532371;NV3-H-A-10M-S;83;S
7532371;NV3-H-A-10M-S;86;"Угловой<br><img src=""assets/images/NV_HA_s100.jpg"">"
7532371;NV3-H-A-10M-S;91;SS-1KS10M-A
7532371;NV3-H-A-10M-S;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532371;NV3-H-A-10M-S;96;С мягким уплотнителем Kel-F
7532371;NV3-H-A-10M-S;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
7532371;NV3-H-A-10M-S;120;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532371;NV3-H-A-10M-S;121;"<div class=""elemento info"" mat=""PTFE"">PTFE (стандарт)</div>"
7532371;NV3-H-A-10M-S;123;M10A-V6AK-SS
7532371;NV3-H-A-10M-S;126;M10A-V6AK-SS
7532371;NV3-H-A-10M-S;127;H-300U-SS-L-K-10 MM-RS-A
7532371;NV3-H-A-10M-S;128;
7532372;NV3-H-A-12M-S;6;assets/images/NV_HA_s100.jpg
7532372;NV3-H-A-12M-S;16;Hy-Lok 12mm
7532372;NV3-H-A-12M-S;17;"<span class=""help"" title=""Указано значение для темп. от -54 до 38 °С<br/>см. график зависимости давления от температуры."">414бар<sup>*</sup></span>"
7532372;NV3-H-A-12M-S;18;"{""18"":""0,73"",""25"":""6,3""}"
7532372;NV3-H-A-12M-S;21;Hy-Lok 12mm
7532372;NV3-H-A-12M-S;71;"от -54&#176;C до 93&#176;C"
7532372;NV3-H-A-12M-S;82;PTFE (стандарт)
7532372;NV3-H-A-12M-S;83;S
7532372;NV3-H-A-12M-S;86;"Угловой<br><img src=""assets/images/NV_HA_s100.jpg"">"
7532372;NV3-H-A-12M-S;91;SS-1KS6-A
7532372;NV3-H-A-12M-S;95;"S-С мягким уплотнителем<br><img src=""assets/images/NV-needle-S.jpg"">"
7532372;NV3-H-A-12M-S;96;С мягким уплотнителем Kel-F
7532372;NV3-H-A-12M-S;108;SS316::Корпус|1|1//SS316::Игла|1|2//SS316::Шайба сальника|1|3//PTFE::Сальник|1|4//SS316::Проставка уплотнения|1|5//SS316::Гайка уплотения|1|6//SS316::Рукоятка|0|7//SS316::Обжимная гайка|1|8//SS316::Переднее кольцо|1|9//SS316::Заднее кольцо|1|10
